t,episode,true_task_idx,x_before,vx_before,true_goal
41,0,1,-18.48984201644277,0.4493810500303598,-9.02
42,0,1,-18.460846775916195,0.7242207410887764,-9.02
43,0,1,-18.19430700363566,1.781973597562954,-9.02
44,0,1,-18.10846819058873,1.5288825062665714,-9.02
45,0,1,-18.04765238326855,1.167147148651703,-9.02
46,0,1,-17.9711758635828,1.7446330729420756,-9.02
47,0,1,-17.9033372462204,1.2237106414798216,-9.02
48,0,1,-17.17901717247463,1.5313652146015126,-9.02
49,0,1,-16.88906876006537,1.339117900638264,-9.02
50,0,1,-16.51943655511464,1.419956064162652,-9.02
51,0,1,-16.49029293240793,0.1822932955684787,-9.02
52,0,1,-15.962112107395525,0.8537117326282014,-9.02
53,0,1,-15.6160572590382,0.8406259275654081,-9.02
54,0,1,-15.346331312154287,1.3833583595993242,-9.02
55,0,1,-15.279360759401776,1.2562031573912713,-9.02
56,0,1,-15.19671395327189,1.970933987726733,-9.02
57,0,1,-14.901332386608576,1.910737787216334,-9.02
58,0,1,-14.449377119014144,0.6784745793343573,-9.02
59,0,1,-14.3313120783723,0.7184717223925711,-9.02
60,0,1,-13.855197133785405,1.635810521720642,-9.02
61,0,1,-13.183663828928127,1.7711185908172915,-9.02
62,0,1,-13.083806850048283,2.1557645376849885,-9.02
63,0,1,-12.993266391855364,1.5908022976884688,-9.02
64,0,1,-12.91667399924622,1.5135418571427806,-9.02
65,0,1,-12.799264342523204,2.491073256147658,-9.02
66,0,1,-11.16614304789991,1.855978276183777,-9.02
67,0,1,-11.08754617465103,1.5529105320986991,-9.02
68,0,1,-10.700443397701225,2.654946293116083,-9.02
69,0,1,-10.554744677390204,2.2005005291587256,-9.02
70,0,1,-10.470758227447018,1.422727157340513,-9.02
71,0,1,-10.159882742164909,1.2817412258224663,-9.02
72,0,1,-10.091065815410705,0.8976732515579189,-9.02
73,0,1,-10.018779414837386,1.612705615423325,-9.02
74,0,1,-9.722932353417926,0.427794866988598,-9.02
75,0,1,-9.083119017332224,0.6809425976244413,-9.02
76,0,1,-9.04857622660694,0.2829491585718614,-9.02
77,0,1,-9.065394536032423,-0.5329543957288079,-9.02
78,0,1,-9.10086389686576,-0.0465087201474487,-9.02
79,0,1,-9.10166059754508,-0.0437383434101995,-9.02
80,0,1,-8.994343270081709,-0.2987608279071735,-9.02
81,0,1,-8.983847142106296,0.3964924800209893,-9.02
82,0,1,-8.994972028984867,-0.4019443379922511,-9.02
83,0,1,-9.002658389220814,-0.0870747901804756,-9.02
84,0,1,-9.013285355248092,-0.2432054757479212,-9.02
85,0,1,-9.051553007847197,0.3521129463222049,-9.02
86,0,1,-9.03773238160782,0.1981115910197159,-9.02
87,0,1,-9.044989089048762,-0.2720539842350761,-9.02
88,0,1,-9.054959510846585,-0.1096402468829966,-9.02
89,0,1,-9.06120410174872,-0.1048300383891867,-9.02
90,0,1,-9.054319098013272,0.2151080507373313,-9.02
91,0,1,-9.042273335862122,0.2305552125372217,-9.02
92,0,1,-9.023618467598792,0.6930338162233277,-9.02
93,0,1,-9.049822080349388,-0.6079801836071459,-9.02
94,0,1,-9.049892072066628,0.1450548507507937,-9.02
95,0,1,-9.04597063436676,0.0760567678962613,-9.02
96,0,1,-9.032238925151823,0.4128607068505239,-9.02
97,0,1,-9.259003853965316,0.6087934318853544,-9.02
98,0,1,-9.30224809654008,0.0732028950607978,-9.02
99,0,1,-9.279499038634668,0.566937128982861,-9.02
